"","subid","subage","experiment","trial","agent","phase","slide","distribution","target1","target2","target3","item_l","item_m","item_r","correctItem","pick","pickPos","pickCat","correct_item","correct_target1","correct_target2","correct_target3","lastInputCat","same_lastInput","test_date","numberOfTrials","nunberOfTrials","experimenter","keep_drop","sex","dob","age_num","check_age"
"996","190228_1_d600","4","distribution_kids_simple",3,"Bunny","training","2","c(6, 0, 0)","vehicles","fruits","mammals","melon","motorbike","bear","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"997","190228_1_d600","4","distribution_kids_simple",3,"Bunny","training","3","c(6, 0, 0)","vehicles","fruits","mammals","train","cow","strawberry","train","train","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"998","190228_1_d600","4","distribution_kids_simple",3,"Bunny","training","4","c(6, 0, 0)","vehicles","fruits","mammals","orange","truck","cat","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"999","190228_1_d600","4","distribution_kids_simple",3,"Bunny","training","5","c(6, 0, 0)","vehicles","fruits","mammals","cherry","dog","bus","bus","bus","item_r","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1000","190228_1_d600","4","distribution_kids_simple",3,"Bunny","training","6","c(6, 0, 0)","vehicles","fruits","mammals","banana","horse","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1001","190228_1_d600","4","distribution_kids_simple",3,"Bunny","test","choice","c(6, 0, 0)","vehicles","fruits","mammals","boat","pineapple","elephant",NA,"boat","item_l","vehicles",NA,1,0,0,"vehicles",1,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1002","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","1","c(6, 0, 0)","fruits","mammals","clothes","shirt","cow","apple","apple","apple","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1003","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","2","c(6, 0, 0)","fruits","mammals","clothes","elephant","sock","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1004","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","3","c(6, 0, 0)","fruits","mammals","clothes","jacket","dog","pineapple","pineapple","pineapple","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1005","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","4","c(6, 0, 0)","fruits","mammals","clothes","banana","cat","hat","banana","banana","item_l","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1006","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","5","c(6, 0, 0)","fruits","mammals","clothes","horse","dress","strawberry","strawberry","strawberry","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1007","190228_1_d600","4","distribution_kids_simple",4,"Mouse","training","6","c(6, 0, 0)","fruits","mammals","clothes","melon","bear","shoe","melon","melon","item_l","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1008","190228_1_d600","4","distribution_kids_simple",4,"Mouse","test","choice","c(6, 0, 0)","fruits","mammals","clothes","skirt","monkey","cherry",NA,"cherry","item_r","fruits",NA,1,0,0,"fruits",1,"2019-02-28",NA,NA,"MM","keep","F",2014-08-10,4.55707762557078,TRUE
"1009","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","1","c(6, 0, 0)","vehicles","clothes","fruits","shoe","airplane","strawberry","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1010","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","2","c(6, 0, 0)","vehicles","clothes","fruits","motorbike","hat","melon","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1011","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","3","c(6, 0, 0)","vehicles","clothes","fruits","car","shirt","pineapple","car","car","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1012","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","4","c(6, 0, 0)","vehicles","clothes","fruits","skirt","bus","orange","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1013","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","5","c(6, 0, 0)","vehicles","clothes","fruits","dress","truck","apple","truck","truck","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1014","190228_2_d600","4","distribution_kids_simple",1,"Bunny","training","6","c(6, 0, 0)","vehicles","clothes","fruits","banana","boat","jacket","boat","boat","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1015","190228_2_d600","4","distribution_kids_simple",1,"Bunny","test","choice","c(6, 0, 0)","vehicles","clothes","fruits","train","cherry","sock",NA,"train","item_l","vehicles",NA,1,0,0,"vehicles",1,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1016","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","1","c(6, 0, 0)","clothes","fruits","mammals","jacket","pineapple","dog","jacket","jacket","item_l","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1017","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","2","c(6, 0, 0)","clothes","fruits","mammals","shoe","bear","strawberry","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1018","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","3","c(6, 0, 0)","clothes","fruits","mammals","shirt","orange","horse","shirt","shirt","item_l","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1019","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","4","c(6, 0, 0)","clothes","fruits","mammals","banana","hat","cat","hat","hat","item_m","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1020","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","5","c(6, 0, 0)","clothes","fruits","mammals","elephant","apple","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1021","190228_2_d600","4","distribution_kids_simple",2,"Sheep","training","6","c(6, 0, 0)","clothes","fruits","mammals","cow","sock","cherry","sock","sock","item_m","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1022","190228_2_d600","4","distribution_kids_simple",2,"Sheep","test","choice","c(6, 0, 0)","clothes","fruits","mammals","monkey","melon","skirt",NA,"monkey","item_l","mammals",NA,0,0,1,"clothes",0,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1023","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","1","c(6, 0, 0)","fruits","mammals","vehicles","cherry","motorbike","horse","cherry","cherry","item_l","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1024","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","2","c(6, 0, 0)","fruits","mammals","vehicles","apple","bus","cow","apple","apple","item_l","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1025","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","3","c(6, 0, 0)","fruits","mammals","vehicles","cat","train","melon","melon","melon","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1026","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","4","c(6, 0, 0)","fruits","mammals","vehicles","bear","strawberry","truck","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1027","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","5","c(6, 0, 0)","fruits","mammals","vehicles","dog","airplane","orange","orange","orange","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1028","190228_2_d600","4","distribution_kids_simple",3,"Pig","training","6","c(6, 0, 0)","fruits","mammals","vehicles","monkey","pineapple","car","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1029","190228_2_d600","4","distribution_kids_simple",3,"Pig","test","choice","c(6, 0, 0)","fruits","mammals","vehicles","banana","elephant","boat",NA,"boat","item_r","vehicles",NA,0,0,1,"fruits",0,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1030","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","1","c(6, 0, 0)","mammals","vehicles","clothes","boat","hat","elephant","elephant","elephant","item_r","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1031","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","2","c(6, 0, 0)","mammals","vehicles","clothes","shirt","airplane","cow","cow","cow","item_r","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1032","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","3","c(6, 0, 0)","mammals","vehicles","clothes","bus","dress","cat","cat","cat","item_r","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1033","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","4","c(6, 0, 0)","mammals","vehicles","clothes","bear","sock","car","bear","bear","item_l","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1034","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","5","c(6, 0, 0)","mammals","vehicles","clothes","shoe","horse","train","horse","horse","item_m","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1035","190228_2_d600","4","distribution_kids_simple",4,"Beaver","training","6","c(6, 0, 0)","mammals","vehicles","clothes","truck","skirt","monkey","monkey","monkey","item_r","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1036","190228_2_d600","4","distribution_kids_simple",4,"Beaver","test","choice","c(6, 0, 0)","mammals","vehicles","clothes","dog","motorbike","jacket",NA,"jacket","item_r","clothes",NA,0,0,1,"mammals",0,"2019-02-28",NA,NA,"MM","keep","M",2014-06-19,4.69954337899543,TRUE
"1037","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","1","c(6, 0, 0)","mammals","vehicles","fruits","cat","bus","banana","cat","cat","item_l","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1038","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","2","c(6, 0, 0)","mammals","vehicles","fruits","melon","elephant","airplane","elephant","elephant","item_m","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1039","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","3","c(6, 0, 0)","mammals","vehicles","fruits","motorbike","strawberry","horse","horse","horse","item_r","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1040","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","4","c(6, 0, 0)","mammals","vehicles","fruits","truck","dog","pineapple","dog","dog","item_m","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1041","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","5","c(6, 0, 0)","mammals","vehicles","fruits","monkey","orange","train","monkey","monkey","item_l","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1042","190228_3_d600","4","distribution_kids_simple",1,"Beaver","training","6","c(6, 0, 0)","mammals","vehicles","fruits","car","cow","cherry","cow","cow","item_m","mammals",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1043","190228_3_d600","4","distribution_kids_simple",1,"Beaver","test","choice","c(6, 0, 0)","mammals","vehicles","fruits","apple","boat","bear",NA,"boat","item_m","vehicles",NA,0,1,0,"mammals",0,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1044","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","1","c(6, 0, 0)","vehicles","fruits","clothes","melon","bus","shirt","bus","bus","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1045","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","2","c(6, 0, 0)","vehicles","fruits","clothes","dress","car","apple","car","car","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1046","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","3","c(6, 0, 0)","vehicles","fruits","clothes","motorbike","hat","strawberry","motorbike","motorbike","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1047","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","4","c(6, 0, 0)","vehicles","fruits","clothes","boat","banana","skirt","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1048","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","5","c(6, 0, 0)","vehicles","fruits","clothes","truck","cherry","shoe","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1049","190228_3_d600","4","distribution_kids_simple",2,"Frog","training","6","c(6, 0, 0)","vehicles","fruits","clothes","jacket","orange","airplane","airplane","airplane","item_r","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1050","190228_3_d600","4","distribution_kids_simple",2,"Frog","test","choice","c(6, 0, 0)","vehicles","fruits","clothes","pineapple","sock","train",NA,"train","item_r","vehicles",NA,1,0,0,"vehicles",1,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1051","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","1","c(6, 0, 0)","fruits","clothes","mammals","horse","jacket","banana","banana","banana","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1052","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","2","c(6, 0, 0)","fruits","clothes","mammals","dog","sock","melon","melon","melon","item_r","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1053","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","3","c(6, 0, 0)","fruits","clothes","mammals","shoe","cherry","elephant","cherry","cherry","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1054","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","4","c(6, 0, 0)","fruits","clothes","mammals","dress","pineapple","monkey","pineapple","pineapple","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1055","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","5","c(6, 0, 0)","fruits","clothes","mammals","shirt","apple","bear","apple","apple","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1056","190228_3_d600","4","distribution_kids_simple",3,"Sheep","training","6","c(6, 0, 0)","fruits","clothes","mammals","cat","strawberry","hat","strawberry","strawberry","item_m","fruits",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1057","190228_3_d600","4","distribution_kids_simple",3,"Sheep","test","choice","c(6, 0, 0)","fruits","clothes","mammals","skirt","orange","cow",NA,"orange","item_m","fruits",NA,1,0,0,"fruits",1,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1058","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","1","c(6, 0, 0)","clothes","mammals","vehicles","car","dog","sock","sock","sock","item_r","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1059","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","2","c(6, 0, 0)","clothes","mammals","vehicles","train","elephant","dress","dress","dress","item_r","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1060","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","3","c(6, 0, 0)","clothes","mammals","vehicles","motorbike","skirt","horse","skirt","skirt","item_m","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1061","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","4","c(6, 0, 0)","clothes","mammals","vehicles","shoe","monkey","bus","shoe","shoe","item_l","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1062","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","5","c(6, 0, 0)","clothes","mammals","vehicles","cat","shirt","truck","shirt","shirt","item_m","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1063","190228_3_d600","4","distribution_kids_simple",4,"Mouse","training","6","c(6, 0, 0)","clothes","mammals","vehicles","bear","jacket","airplane","jacket","jacket","item_m","clothes",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1064","190228_3_d600","4","distribution_kids_simple",4,"Mouse","test","choice","c(6, 0, 0)","clothes","mammals","vehicles","hat","boat","cow",NA,"boat","item_m","vehicles",NA,0,0,1,"clothes",0,"2019-02-28",NA,NA,"MM","keep","M",2014-06-01,4.74885844748858,TRUE
"1065","190228_4_d600","4","distribution_kids_simple",1,"Sheep","training","1","c(6, 0, 0)","vehicles","fruits","mammals","cow","banana","car","car","car","item_r","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-09-01,4.49680365296804,TRUE
"1066","190228_4_d600","4","distribution_kids_simple",1,"Sheep","training","2","c(6, 0, 0)","vehicles","fruits","mammals","bear","motorbike","orange","motorbike","motorbike","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-09-01,4.49680365296804,TRUE
"1067","190228_4_d600","4","distribution_kids_simple",1,"Sheep","training","3","c(6, 0, 0)","vehicles","fruits","mammals","boat","apple","elephant","boat","boat","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-09-01,4.49680365296804,TRUE
"1068","190228_4_d600","4","distribution_kids_simple",1,"Sheep","training","4","c(6, 0, 0)","vehicles","fruits","mammals","dog","airplane","pineapple","airplane","airplane","item_m","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-09-01,4.49680365296804,TRUE
"1069","190228_4_d600","4","distribution_kids_simple",1,"Sheep","training","5","c(6, 0, 0)","vehicles","fruits","mammals","truck","melon","cat","truck","truck","item_l","vehicles",1,NA,NA,NA,NA,NA,"2019-02-28",NA,NA,"MM","keep","F",2014-09-01,4.49680365296804,TRUE
